GSP,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,Comment
BARKC1,0.571268103,12.31669311,12.57806575,12.83712848,13.09500644,13.35110642,13.60548715,13.85898006,14.04539777,14.22915468,14.34255498,14.4524369,14.48988794,14.52506718,14.55690181,14.58459091,14.58705952,14.5908582,14.59474082,14.59942757,14.60421251,14.60942006,14.6148898,14.62101559,14.62734106,14.63382812,14.64089232,14.64807774,14.65599719,14.66382214,
BARKW3,20.46607411,18.5430039,17.65229652,16.77526656,15.91675362,15.00119957,14.11994855,13.27493423,12.13520804,11.08194829,10.00002575,9.015593639,8.121541324,7.107908871,6.216448041,5.432913898,4.745119442,4.142346156,3.614180344,3.151825925,2.747287329,2.393624402,2.096579116,1.856683972,1.662187627,1.504158734,1.375779829,1.271716256,1.187938569,1.121229389,
BEDD_1,35.58050416,36.83791303,35.46135392,34.10694893,32.771588,31.34092141,29.94653301,28.61209336,26.77134275,25.07349431,23.30980701,21.70737888,20.23617046,18.56716821,17.10011433,15.81091404,14.67393921,13.67871011,12.8073623,12.04587482,11.38048348,10.79985273,10.3134143,9.922246928,9.606651042,9.351802782,9.146592973,8.981965181,8.851527133,8.749553206,
BESW_1,1.356416086,1.262018702,1.218071648,1.17475405,1.132864979,1.088082852,1.04482078,1.003398274,0.947528976,0.89610302,0.84339829,0.795937376,0.753228007,0.705396611,0.663727902,0.627447059,0.595987312,0.568864675,0.545523245,0.525762971,0.509009252,0.494949586,0.483847848,0.475751144,0.470071165,0.466372473,0.464332563,0.463680467,0.46423701,0.465819996,
BERW,0.146979532,0.147207425,0.147217395,0.14720794,0.14741695,0.147593185,0.147695805,0.147819961,0.147987396,0.148229089,0.148528619,0.149011238,0.149616961,0.150554425,0.151547769,0.152566583,0.153625668,0.154744195,0.155904402,0.157205741,0.158571813,0.160015405,0.161528199,0.163119036,0.164784437,0.166526723,0.168351859,0.170256609,0.172249357,0.174320181,
BICF_1,5.783857345,5.329195154,5.22158932,5.115739783,5.015081912,4.905849436,4.800682251,4.700975092,4.559427265,4.358320729,4.04273525,3.500824943,2.901344533,2.766596269,2.650046854,2.549297324,2.462768502,2.389142853,2.326718433,2.275384623,2.233107047,2.199036934,2.173902734,2.157883456,2.149250573,2.14674793,2.149465303,2.156598801,2.167666772,2.182091955,
BIRK_1,6.722644278,6.170967825,5.914903396,5.662661175,5.41698856,5.154727099,4.901909857,4.659635146,4.332863247,4.031377815,3.721980079,3.441658991,3.188028034,2.901902685,2.651226029,2.431728651,2.239990549,2.0730389,1.927778033,1.802245446,1.693706617,1.600238789,1.523445652,1.463530717,1.417095074,1.381583761,1.355070422,1.336002647,1.323269562,1.315889455,
BISW_1,13.66209391,14.5347429,14.3204857,14.10867818,13.91365258,13.70090642,13.49344025,13.29703124,13.01370772,12.75794082,12.48906159,12.25656396,12.04708171,11.82227666,11.63380464,11.47599622,11.34379358,11.23842028,11.15589514,11.09925433,11.06207708,11.0431784,11.04367375,11.06423481,11.10137712,11.15275751,11.21686682,11.29200419,11.37758389,11.47208346,
BLYTB1,1.016794069,1.018370619,1.018439591,1.018374178,1.019820092,1.021039278,1.021749197,1.022608095,1.023766401,1.025438414,1.027510541,1.030849268,1.035039613,1.041524925,1.04839681,1.055444895,1.062771569,1.070509461,1.078535693,1.087538265,1.096988658,1.106975323,1.117440722,1.128446023,1.139967149,1.15202016,1.164646322,1.177823246,1.191608941,1.205934751,
BOAG_P,0.051672492,0.051752611,0.051756116,0.051752791,0.051826271,0.051888229,0.051924307,0.051967955,0.052026819,0.052111789,0.052217093,0.052386764,0.052599713,0.05292929,0.053278513,0.053636689,0.054009024,0.054402256,0.054810142,0.055267644,0.055747903,0.056255416,0.056787258,0.057346536,0.057932029,0.058544551,0.059186201,0.059855839,0.060556415,0.061284439,
BOLN_1,25.69685195,29.03947576,28.15991875,27.29490648,26.44058614,25.52089786,24.61891659,23.75768527,22.54086046,21.4212262,20.24487993,19.17885157,18.19014232,17.06913044,16.08519771,15.22155039,14.45719052,13.78990061,13.20712315,12.700223,12.25912473,11.87629311,11.55804004,11.30525402,11.10441686,10.94546264,10.82098106,10.72468877,10.65244418,10.60009272,
BONN,0.275586623,0.276013922,0.276032617,0.276014887,0.276406781,0.276737223,0.276929635,0.277162427,0.277476368,0.277929542,0.278491161,0.279396071,0.280531801,0.282289547,0.284152066,0.286062343,0.288048128,0.290145366,0.292320754,0.294760765,0.29732215,0.300028885,0.302865373,0.305848192,0.30897082,0.312237605,0.315659735,0.319231141,0.322967545,0.326850338,
BOTW_1,11.38170803,10.31229427,9.816974106,9.329259849,8.851843712,8.342707031,7.852645886,7.38273597,6.748937671,6.163223433,5.561570122,5.014131708,4.516953763,3.95327889,3.457543577,3.021826131,2.639349448,2.304153063,2.010445876,1.753336794,1.528379204,1.331713752,1.166533502,1.033134612,0.924982175,0.837109499,0.765725432,0.707863373,0.66128259,0.624193867,
BRAC_P,0.085431853,0.085564316,0.085570112,0.085564615,0.085686102,0.085788539,0.085848187,0.085920352,0.086017674,0.086158158,0.08633226,0.086612782,0.086964858,0.087509759,0.08808714,0.088679327,0.08929492,0.089945063,0.090619434,0.091375837,0.092169866,0.093008954,0.093888265,0.09481294,0.095780954,0.096793658,0.097854518,0.098961653,0.100119939,0.101323605,
BRAW_1,0.39396256,4.876042326,4.97578856,5.074630125,5.173281173,5.27121454,5.368403736,5.465279947,5.536613492,5.607020639,5.650650434,5.6931569,5.708172661,5.722718744,5.736055502,5.747840903,5.750050917,5.752839626,5.755710269,5.759056728,5.762518161,5.766233663,5.77013207,5.774374255,5.778781905,5.783343269,5.788224058,5.793246419,5.798654234,5.804119469,
BRAI_1,2.525172852,2.547246066,2.560354795,2.573487569,2.586835554,2.600152128,2.613375837,2.626633534,2.639925399,2.542286071,2.386486416,2.030584972,1.601211429,1.326055028,1.340182824,0.879664754,0.233927013,0.153517122,0.15466813,0.155959149,0.157314388,0.158746533,0.160247331,0.161825553,0.163477748,0.165206218,0.167016881,0.168906527,0.170883473,0.172937876,
BRFO_1,68.23273455,68.82680998,69.17933592,69.53246499,69.89187016,70.25035729,70.60618248,70.96296982,71.32077284,68.69571835,64.50681811,54.93743916,43.39261541,35.99554965,36.37767977,23.99628062,6.634274519,4.474494889,4.508042781,4.54567156,4.585172129,4.626914203,4.670657278,4.71665702,4.764812804,4.815191743,4.867966334,4.923042993,4.980664175,5.040542919,
BRLE_1,2.101904912,2.105163939,2.105306517,2.105171296,2.108160275,2.110680561,2.112148096,2.113923601,2.116318037,2.119774404,2.124057881,2.130959658,2.139621891,2.153028253,2.167233733,2.181803453,2.196949069,2.212944748,2.229536483,2.248146496,2.267682237,2.288326557,2.309960509,2.332710538,2.356526877,2.38144272,2.407543376,2.434782563,2.463280191,2.492894339,
BRED_1,12.62063854,12.98452915,12.47167641,11.96692681,11.47335536,10.94451086,10.43652994,9.950691491,9.27495081,8.651969662,8.00210965,7.411648122,6.867160658,6.248840658,5.705130729,5.227179465,4.804723387,4.434666895,4.110451417,3.82674808,3.578566508,3.361682929,3.179605669,3.032711989,2.91372261,2.817144736,2.738843294,2.675481369,2.624662304,2.58430229,
BRID_P,0.494327763,0.495094224,0.495127755,0.495095954,0.495798904,0.496391627,0.496736763,0.497154328,0.497717454,0.498530325,0.499537717,0.501160882,0.503198074,0.506350994,0.50969185,0.513118369,0.516680328,0.520442204,0.524344263,0.528720982,0.533315413,0.538170562,0.543258453,0.548608824,0.55420997,0.560069699,0.566208074,0.572614209,0.579316305,0.586280985,
BRWA1,8.543350782,7.906744512,7.610756622,7.319085725,7.036156329,6.733876337,6.442128704,6.162682453,5.785774732,5.438490728,5.08236265,4.760811213,4.47076258,4.144887291,3.860288004,3.61186922,3.39575468,3.208608046,3.046757169,2.908454983,2.790139206,2.689653996,2.608809763,2.547888181,2.502941458,2.471027935,2.44995183,2.437901388,2.433636308,2.435969546,
BRIM_1,3.568157598,3.596578182,3.613127918,3.629657055,3.647029967,3.664277397,3.681214858,3.698251596,3.71544482,3.593003404,3.397402216,2.950051676,2.410411845,2.066032713,2.086443963,1.508628852,0.697449096,0.599023241,0.603514467,0.608552022,0.613840163,0.619428385,0.625284491,0.63144271,0.637889567,0.644634051,0.651699252,0.659072642,0.666786681,0.674802951,
BROA_P,0.000574139,0.000575029,0.000575067,0.000575031,0.000575848,0.000576536,0.000576936,0.000577422,0.000578076,0.00057902,0.00058019,0.000582075,0.000584441,0.000588103,0.000591984,0.000595964,0.0006001,0.000604469,0.000609002,0.000614085,0.000619422,0.00062506,0.000630969,0.000637184,0.000643689,0.000650495,0.000657625,0.000665065,0.000672849,0.000680938,
BROX,0.197503747,0.197809978,0.197823376,0.19781067,0.198091526,0.198328343,0.198466239,0.198633072,0.198858063,0.199182838,0.199585332,0.200233852,0.20104779,0.202307508,0.203642314,0.205011346,0.206434492,0.207937512,0.209496541,0.211245215,0.213080875,0.215020701,0.217053517,0.219191205,0.221429088,0.223770283,0.22622281,0.228782317,0.231460073,0.234242742,
BURM_1,4.540921654,4.14269835,3.958059713,3.77621726,3.598656572,3.40920385,3.226713497,3.051779289,2.815834013,2.597965239,2.37427143,2.171160206,1.98703581,1.778792912,1.595991556,1.435616879,1.295172309,1.172474579,1.065328746,0.972112839,0.891014367,0.820620435,0.762104591,0.715595158,0.678648825,0.649418677,0.626503431,0.608790561,0.595461691,0.585829686,
BUSH_1,0.689540696,0.690609836,0.69065661,0.690612249,0.691592799,0.692419592,0.692901024,0.693483488,0.694268995,0.695402874,0.696808091,0.699072253,0.701913944,0.70631197,0.71097215,0.715751822,0.720720419,0.725967883,0.731410888,0.737515997,0.743924798,0.750697273,0.757794401,0.765257666,0.773070738,0.781244508,0.789806962,0.798742917,0.808091711,0.817806784,
BUST_1,4.916051685,4.534143805,4.356710896,4.181892735,4.012009723,3.83057341,3.655552977,3.487876127,3.26171925,3.053215672,2.839330196,2.645915113,2.471211571,2.274570492,2.102592869,1.9522668,1.821248162,1.707510381,1.608877089,1.524162401,1.451337564,1.389092512,1.338524023,1.29978861,1.270524766,1.248965987,1.233787774,1.22390865,1.218573468,1.217084541,
CAMB_01,0.052820769,0.052902668,0.052906251,0.052902853,0.052977966,0.053041301,0.05307818,0.053122798,0.053182971,0.053269829,0.053377473,0.053550914,0.053768596,0.054105496,0.054462479,0.054828615,0.055209225,0.055611195,0.056028145,0.056495813,0.056986745,0.057505536,0.058049196,0.058620904,0.059219407,0.059845541,0.060501449,0.061185969,0.061902112,0.062646315,
CANTN1,7.249637219,6.593384127,6.28925786,5.989767412,5.696988117,5.384673125,5.083940524,4.795619707,4.406742487,4.047522366,3.678617749,3.34332794,3.039118314,2.694666038,2.392030215,2.126292675,1.893318307,1.689481201,1.511193896,1.355629603,1.219922345,1.101725041,1.002983579,0.923895505,0.860441979,0.809577397,0.76898445,0.736835793,0.711770421,0.69267208,
CAPEA1,10.50651712,9.549170108,9.105552738,8.668706392,8.241547964,7.785909053,7.347198886,6.926583141,6.359271076,5.83518381,5.296943471,4.807650377,4.363635214,3.860766446,3.418867199,3.030777699,2.690459419,2.392614552,2.132018489,1.904501841,1.70591958,1.532842213,1.388111962,1.272012876,1.178684503,1.103683307,1.043626384,0.995849786,0.958364403,0.92954661,
CARE_1,0.001710934,4.174115687,4.266958106,4.359006498,4.450334867,4.541076457,4.631308053,4.721194757,4.787192856,4.852143998,4.89202084,4.93039705,4.94287269,4.954087031,4.964036651,4.972478637,4.97190558,4.97172366,4.971514494,4.971397773,4.971227305,4.971100835,4.970972766,4.970970912,4.970937904,4.970857037,4.970867771,4.970812563,4.970897647,4.970842261,
CARR_1,12.08054959,22.69000926,22.42560859,22.16704645,21.91738084,21.63239633,21.36622556,21.12047185,20.63352301,20.19466133,19.66830043,19.19525337,18.70264358,18.13589245,17.63769079,17.19894777,16.79133767,16.43501006,16.12264117,15.84937318,15.61007749,15.40093245,15.22519913,15.08355135,14.9686101,14.8750566,14.79925927,14.73762601,14.68835873,14.64876838,
CELL_1,28.53002753,27.05258125,25.8904894,24.74623914,23.62835506,22.43406743,21.28469503,20.18367992,18.68434754,17.30054318,15.87256569,14.57562282,13.39339925,12.05446398,10.87839348,9.84588995,8.938904493,8.14576679,7.452345551,6.847818342,6.32083715,5.862295107,5.479755551,5.174037374,4.929419146,4.734021822,4.578853684,4.456741144,4.362443841,4.291518127,
CHAP,0.584180485,0.585086263,0.58512589,0.585088308,0.585919032,0.586619493,0.587027363,0.587520827,0.588186311,0.589146936,0.590337439,0.592255644,0.594663129,0.598389147,0.602337263,0.606386613,0.610596019,0.615041683,0.619653009,0.624825272,0.630254823,0.63599248,0.642005184,0.648328079,0.654947331,0.661872168,0.6691263,0.676696862,0.684617181,0.692847814,
CHSI_1,0.439755871,0.440437717,0.440467547,0.440439256,0.441064603,0.441591892,0.441898926,0.442270393,0.442771352,0.443494486,0.444390665,0.445834639,0.447646933,0.450451782,0.45342382,0.456472066,0.459640798,0.462987377,0.466458663,0.470352209,0.474439433,0.478758592,0.483284799,0.488044509,0.493027311,0.498240148,0.50370087,0.509399792,0.515362003,0.521557808,
CHTE_1,62.26988316,57.32057257,54.76027201,52.2388589,49.7856512,47.17771545,44.66670526,42.26035785,39.00779057,36.00546516,32.92206932,30.12306963,27.58668265,24.714124,22.18905503,19.97477167,18.03660507,16.34427041,14.86235887,13.5628809,12.43107085,11.44728751,10.62783921,9.97448188,9.453325742,9.038745822,8.711305837,8.455567454,8.260176547,8.115606056,
CHIC_1,0.946806549,0.948274583,0.948338808,0.948277897,0.949624287,0.950759555,0.951420608,0.952220387,0.953298965,0.954855891,0.956785391,0.959894308,0.963796224,0.969835143,0.976234024,0.982796979,0.989619347,0.996824627,1.004298401,1.012681313,1.02148122,1.030780487,1.040525537,1.050773326,1.061501435,1.072724818,1.084481902,1.096751838,1.109588642,1.122928384,
CLAY_P,0.000568398,0.000569278,0.000569317,0.000569281,0.000570089,0.000570771,0.000571168,0.000571648,0.000572295,0.000573229,0.000574388,0.000576255,0.000578596,0.000582222,0.000586063,0.000590004,0.000594099,0.000598425,0.000602911,0.000607944,0.000613227,0.000618809,0.00062466,0.000630812,0.000637252,0.000643991,0.000651048,0.000658414,0.00066612,0.000674129,
Clyde’s Mill,3.367513591,8.140252755,7.749238263,7.364228069,6.987346719,6.585424714,6.198561501,5.827605955,5.3272739,4.864900021,4.389943379,3.957784367,3.565301474,3.120323712,2.728978464,2.385012297,2.083075203,1.818461825,1.586600621,1.383630172,1.206040476,1.050784853,0.92038399,0.815071652,0.729689078,0.660315467,0.603958,0.558274798,0.521496963,0.492212086,
COCK,1.579096135,1.315413974,1.322586602,1.329782873,1.336979164,1.34417593,1.351361549,1.358554165,1.365742148,1.312146999,1.226673549,1.031530734,0.796090085,0.644915881,0.652116164,0.399398779,0.04523812,0.000604469,0.000609002,0.000614085,0.000619422,0.00062506,0.000630969,0.000637184,0.000643689,0.000650495,0.000657625,0.000665065,0.000672849,0.000680938,
CONQA1,7.64996705,7.055865558,6.782109438,6.512668663,6.249133624,5.96764695,5.696911234,5.437586471,5.085585254,4.706801345,4.29070122,3.807891793,3.317749618,2.864992612,2.591393257,2.120814678,1.590231307,1.361419293,1.195747659,1.050827557,0.924115392,0.813433288,0.720583978,0.645738285,0.585199027,0.536158122,0.496473699,0.464466751,0.438873172,0.418677316,
COUA_P,0.208756867,0.209080546,0.209094707,0.209081278,0.209378136,0.209628446,0.209774198,0.209950538,0.210188349,0.210531628,0.210957054,0.211642524,0.212502839,0.213834332,0.21524519,0.216692226,0.218196457,0.219785114,0.221432972,0.22328128,0.225221529,0.22727188,0.22942052,0.231680006,0.234045396,0.236519986,0.23911225,0.24181759,0.244647915,0.247589131,
COVE_1,37.50737287,33.98530549,32.58495123,31.20660089,29.86090166,28.42223545,27.03834523,25.71353307,23.91091589,22.08709257,19.96985743,17.47239964,14.96258653,13.32864838,11.89365717,10.63413162,9.530468754,8.565500967,7.722115587,6.987220981,6.346930839,5.790133708,5.32604963,4.955648122,4.659815604,4.424084355,4.237460831,4.091248478,3.979007445,3.895397833,
COWL_1,15.38524189,16.36827151,15.80077892,15.24219965,14.69781298,14.11319161,13.55155176,13.01507889,12.26081483,11.56665882,10.83910416,10.17992587,9.57015315,8.879170319,8.272849251,7.740913467,7.270837326,6.860546837,6.502430855,6.191224981,5.920688251,5.686151439,5.491515062,5.337289934,5.215192597,5.119023681,5.044168689,4.986806364,4.944316381,4.914228108,
COYL,5.351879777,12.80942448,12.19847045,11.59688623,11.0081373,10.38024225,9.775831413,9.196289514,8.414623363,7.692312403,6.950376346,6.275423872,5.66254083,4.967838006,4.356970254,3.820147939,3.349020746,2.936248315,2.574676717,2.258333477,1.981687363,1.739985781,1.537162201,1.373587302,1.24119839,1.133870633,1.046931413,0.976719558,0.920476306,0.875988682,
CRAI_P,0.000568398,0.000569278,0.000569317,0.000569281,0.000570089,0.000570771,0.000571168,0.000571648,0.000572295,0.000573229,0.000574388,0.000576255,0.000578596,0.000582222,0.000586063,0.000590004,0.000594099,0.000598425,0.000602911,0.000607944,0.000613227,0.000618809,0.00062466,0.000630812,0.000637252,0.000643991,0.000651048,0.000658414,0.00066612,0.000674129,
CREB_1,4.414551606,13.59864935,13.59843123,13.59800322,13.7620107,14.08524636,14.4068535,14.72895123,15.05189166,15.37613669,15.70169824,16.03054222,16.36182379,16.7003033,16.96011752,17.21965836,17.47967252,17.74200429,17.92520073,17.95178792,17.9795559,18.0090583,18.03998815,18.07290635,18.10727559,18.14309453,18.18089895,18.22015608,18.2616492,18.30434282,
CUMB,2.215192534,1.845157321,1.855222853,1.865321672,1.875419321,1.885517817,1.895601073,1.905694029,1.915780248,1.840567064,1.720617681,1.446764619,1.116359587,0.904206648,0.9143056,0.559653284,0.06264202,,,,,,,,,,,,,,
CUPA,0.216737396,0.21707345,0.217088151,0.217074208,0.217382416,0.217642294,0.217793619,0.2179767,0.218223601,0.218580004,0.219021694,0.219733368,0.220626573,0.222008966,0.22347376,0.224976114,0.22653785,0.228187241,0.229898094,0.23181706,0.233831483,0.235960217,0.238190996,0.24053686,0.242992675,0.245561867,0.248253229,0.251061991,0.254000517,0.257054173,
DEVO,0.001136795,0.001138558,0.001138635,0.001138562,0.001140178,0.001141541,0.001142335,0.001143295,0.00114459,0.00114646,0.001148776,0.001152508,0.001157194,0.001164445,0.001172128,0.001180007,0.001188199,0.00119685,0.001205824,0.001215888,0.001226454,0.001237619,0.001249319,0.001261624,0.001274504,0.00128798,0.001302096,0.001316828,0.001332241,0.001348258,
DOUN_P,0.113105343,0.113280714,0.113288386,0.11328111,0.11344195,0.113577569,0.113656538,0.113752079,0.113880926,0.114066916,0.114297414,0.114668805,0.115134927,0.115856334,0.116620744,0.117404753,0.118219753,0.119080494,0.11997331,0.120974731,0.122025966,0.123136854,0.124300997,0.125525196,0.126806774,0.128147517,0.129552016,0.131017781,0.132551263,0.134144826,
DRAK_1,7.7425519,7.129496608,6.844768782,6.564256009,6.291445424,6.000128377,5.719179703,5.449993525,5.086924313,4.752108729,4.408599625,4.097756498,3.816816586,3.500345058,3.223394268,2.981161367,2.76987016,2.586249653,2.426825182,2.289595026,2.171379636,2.070064106,1.98741665,1.923679631,1.875067111,1.838742163,1.8125735,1.794828945,1.784288425,1.779842248,
DRAX_1,0.180279582,0.180559108,0.180571336,0.180559739,0.180816103,0.181032266,0.181158137,0.181310421,0.181515791,0.181812242,0.182179634,0.182771597,0.183514553,0.184664412,0.18588281,0.187132449,0.188431483,0.189803426,0.191226493,0.192822667,0.19449824,0.196268896,0.198124432,0.200075693,0.202118411,0.204255434,0.206494077,0.208830371,0.211274602,0.213814596,
G_EXTRA_1,0.340175323,0.340702769,0.340725844,0.34070396,0.341187701,0.341595587,0.341833096,0.342120446,0.342507965,0.343067348,0.343760592,0.344877585,0.346279494,0.348449198,0.350748234,0.353106218,0.355557407,0.358146171,0.360831401,0.363843272,0.367004965,0.370346072,0.373847342,0.377529239,0.38138371,0.385416125,0.389640293,0.394048723,0.39866082,0.403453616,
G_EXTRA_2,1.39252332,1.217262066,1.222066867,1.226842521,1.232123245,1.237328517,1.242356171,1.247438274,1.252617346,1.217446,1.161156165,1.032176692,0.87661659,0.77800105,0.785097687,0.618974762,0.385316087,0.358146171,0.360831401,0.363843272,0.367004965,0.370346072,0.373847342,0.377529239,0.38138371,0.385416125,0.389640293,0.394048723,0.39866082,0.403453616,
G_EXTRA_3,0.340175323,0.340702769,0.340725844,0.34070396,0.341187701,0.341595587,0.341833096,0.342120446,0.342507965,0.343067348,0.343760592,0.344877585,0.346279494,0.348449198,0.350748234,0.353106218,0.355557407,0.358146171,0.360831401,0.363843272,0.367004965,0.370346072,0.373847342,0.377529239,0.38138371,0.385416125,0.389640293,0.394048723,0.39866082,0.403453616,
Dunbar B,0.077508737,0.077628916,0.077634174,0.077629187,0.077739407,0.077832343,0.07788646,0.077951932,0.078040229,0.078167684,0.078325639,0.078580145,0.078899569,0.079393934,0.079917768,0.080455034,0.081013536,0.081603384,0.082215212,0.082901465,0.083621855,0.084383124,0.085180886,0.086019804,0.086898043,0.087816826,0.088779301,0.089783758,0.090834622,0.091926658,
DUNF,8.103079577,16.75312472,16.02810148,15.31436318,14.61586552,13.87041732,13.15319204,12.46580147,11.53582451,10.60813125,9.620716309,8.589254169,7.586513327,6.580845109,5.855228691,4.923874581,3.95635576,3.409615921,2.974876164,2.594306572,2.261325892,1.9702216,1.725719982,1.528259347,1.368167021,1.238091501,1.132421249,1.046765246,0.977806805,0.922897661,
DYCE_P,0.740639049,1.856853979,1.880442237,1.903951956,1.928561041,1.953004754,1.977066864,2.001242891,2.025631695,1.965668748,1.776849616,1.306942,0.753929216,0.758653157,0.763658679,0.768792548,0.774129343,0.77976567,0.785612027,0.792169556,0.79905328,0.806327629,0.81395069,0.821967018,0.830359078,0.839138564,0.848335538,0.857933691,0.867975276,0.878410284,
EALI_6,2.557928465,11.37608861,11.5759063,11.77480339,11.94852753,12.12103697,12.2515466,12.38165386,12.47737596,12.57173129,12.63011062,12.68670939,12.70626017,12.7251796,12.74249692,12.75743402,12.75936468,12.76244869,12.7655971,12.76941952,12.77331373,12.77756142,12.78202376,12.7870442,12.79222325,12.79752701,12.80331861,12.8091989,12.81570349,12.82210792,
East Claydon (_B),31.24995413,28.39995902,27.07934027,25.77888197,24.5072235,23.15078674,21.84475925,20.59259356,18.90371551,17.34350083,15.74114278,14.28446327,12.96255012,11.46537267,10.14968675,8.994183845,7.980884967,7.094015379,6.318025086,5.640483713,5.04906595,4.533560074,4.102428718,3.756515835,3.478375927,3.25478048,3.075657728,2.933077896,2.821117982,2.73494642,
EKIL,0.000568398,0.000569278,0.000569317,0.000569281,0.000570089,0.000570771,0.000571168,0.000571648,0.000572295,0.000573229,0.000574388,0.000576255,0.000578596,0.000582222,0.000586063,0.000590004,0.000594099,0.000598425,0.000602911,0.000607944,0.000613227,0.000618809,0.00062466,0.000630812,0.000637252,0.000643991,0.000651048,0.000658414,0.00066612,0.000674129,
EKIS,4.419861588,10.68408174,10.17087522,9.665549341,9.170892569,8.643369937,8.13561197,7.648732815,6.992046993,6.385181277,5.761800684,5.194591982,4.679458185,4.095424872,3.581784233,3.13032864,2.734036203,2.386731145,2.082413315,1.8160146,1.582928124,1.37915512,1.208003987,1.069781543,0.957716914,0.86666405,0.792694874,0.732735672,0.684464763,0.646028362,
EASO_1,0.917450833,0.91887335,0.918935583,0.918876561,0.920181206,0.921281275,0.921921832,0.922696814,0.923741951,0.925250605,0.92712028,0.930132804,0.933913744,0.939765424,0.945965909,0.95232538,0.958936221,0.965918101,0.973160151,0.98128315,0.989810217,0.998821161,1.008264065,1.018194121,1.028589605,1.039465008,1.050857563,1.062747071,1.07518587,1.088112014,
