GSP,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,Comment
Beddington (_J),1.046068051,1.046155974,1.046290146,1.046370985,1.046481258,1.046527899,1.046521983,1.046530146,1.046541138,1.046551752,1.046556476,1.046556351,1.046552232,1.04654677,1.046627926,1.048258456,1.050465217,1.052966092,1.05565443,1.058524435,1.061575681,1.064833544,1.068253902,1.071835924,1.07556862,1.079445398,1.083452445,1.087578552,1.091810298,1.096127836,
Berkswell,0.582007145,0.582056063,0.582130713,0.58217569,0.582237043,0.582262993,0.582259702,0.582264243,0.582270359,0.582276265,0.582278893,0.582278823,0.582276532,0.582273493,0.582318646,0.583225834,0.584453623,0.585845049,0.587340776,0.588937578,0.590635218,0.592447815,0.59435082,0.596343771,0.598420553,0.600577499,0.602806924,0.605102591,0.607457033,0.609859207,
Berwick,0.24716959,0.247190365,0.247222068,0.247241169,0.247267225,0.247278245,0.247276848,0.247278776,0.247281373,0.247283881,0.247284998,0.247284968,0.247283995,0.247282704,0.24730188,0.247687149,0.248208572,0.24879949,0.249434703,0.25011284,0.250833802,0.251603584,0.252411762,0.253258138,0.254140116,0.255056138,0.256002941,0.256977875,0.257977771,0.258997938,
Bicker Fen,2.865612785,2.865853642,2.866221193,2.866442646,2.866744728,2.866872497,2.866856292,2.866878653,2.866908764,2.866937841,2.866950781,2.86695044,2.866939157,2.866924194,2.867146513,2.871613208,2.87765844,2.884509369,2.89187384,2.89973597,2.908094592,2.917019227,2.926389001,2.936201639,2.946427038,2.957047133,2.968024091,2.979327205,2.990919706,3.002747226,
Birkenhead,1.40866391,1.408782309,1.408962988,1.409071849,1.409220344,1.409283153,1.409275187,1.409286179,1.409300981,1.409315274,1.409321635,1.409321468,1.409315921,1.409308566,1.409417852,1.411613568,1.414585254,1.417953,1.42157319,1.425438018,1.429546909,1.433934037,1.438539985,1.443363633,1.448390185,1.453610759,1.459006758,1.464563088,1.470261673,1.476075787,
Bishops Wood,13.4792681,13.48040105,13.48212993,13.4831716,13.48459253,13.48519354,13.48511731,13.48522249,13.48536413,13.4855009,13.48556177,13.48556016,13.48550709,13.48543671,13.48648245,13.50749289,13.53592845,13.56815384,13.60279484,13.63977672,13.67909401,13.7210737,13.76514724,13.81130392,13.85940215,13.90935695,13.96099036,14.01415794,14.06868674,14.12432103,
Blyth 66kV,1.709901848,1.710045567,1.710264883,1.710397024,1.710577275,1.710653514,1.710643844,1.710657187,1.710675155,1.710692505,1.710700226,1.710700023,1.71069329,1.710684362,1.710817019,1.713482281,1.717089452,1.721177378,1.725571734,1.730263042,1.735250605,1.740575905,1.746166819,1.752021988,1.75812345,1.764460427,1.771010342,1.777754873,1.784672081,1.791729524,
Boat of Garten,0.086895559,0.086902863,0.086914008,0.086920724,0.086929884,0.086933758,0.086933267,0.086933945,0.086934858,0.08693574,0.086936132,0.086936122,0.086935779,0.086935326,0.086942067,0.087077513,0.087260826,0.087468571,0.087691888,0.087930295,0.088183758,0.088454385,0.08873851,0.089036064,0.089346134,0.089668173,0.090001034,0.090343784,0.09069531,0.091053963,
Bolney,2.740029392,2.740259694,2.740611137,2.740822885,2.741111728,2.741233898,2.741218403,2.741239784,2.741268576,2.741296378,2.741308751,2.741308425,2.741297637,2.74128333,2.741495906,2.745766851,2.751547155,2.758097847,2.765139575,2.772657153,2.780649465,2.789182984,2.798142135,2.807524741,2.817302019,2.827456696,2.837952597,2.84876036,2.859844828,2.871154016,
Bonnybridge,0.463442982,0.463481935,0.463541377,0.463577192,0.463626046,0.46364671,0.463644089,0.463647705,0.463652575,0.463657278,0.46365937,0.463659315,0.463657491,0.463655071,0.463691025,0.464413404,0.465391073,0.466499044,0.467690067,0.468961575,0.470313379,0.47175672,0.473272053,0.474859008,0.476512717,0.478230258,0.480005513,0.481833516,0.483708321,0.485621134,
Botley Wood,0.000965506,0.000965587,0.000965711,0.000965786,0.000965888,0.000965931,0.000965925,0.000965933,0.000965943,0.000965953,0.000965957,0.000965957,0.000965953,0.000965948,0.000966023,0.000967528,0.000969565,0.000971873,0.000974354,0.000977003,0.00097982,0.000982827,0.000985983,0.00098929,0.000992735,0.000996313,0.001000011,0.00100382,0.001007726,0.001011711,
Braco West,0.143667324,0.1436794,0.143697827,0.14370893,0.143724074,0.14373048,0.143729668,0.143730789,0.143732298,0.143733756,0.143734405,0.143734388,0.143733822,0.143733072,0.143744218,0.143968155,0.144271233,0.144614704,0.144983921,0.145378088,0.145797147,0.146244583,0.146714336,0.147206292,0.147718942,0.14825138,0.148801709,0.14936839,0.149949579,0.150542551,
Bradford West,0.662511053,0.662566738,0.662651713,0.662702912,0.662772751,0.66280229,0.662798544,0.662803714,0.662810675,0.662817397,0.662820389,0.66282031,0.662817702,0.662814243,0.662865641,0.663898312,0.66529593,0.666879821,0.668582438,0.670400112,0.672332571,0.674395888,0.676562119,0.678830738,0.681194783,0.68365008,0.686187882,0.688801088,0.691481199,0.694215645,
Braintree,0.245209613,0.245230223,0.245261674,0.245280624,0.245306473,0.245317406,0.245316019,0.245317933,0.245320509,0.245322998,0.245324105,0.245324076,0.24532311,0.24532183,0.245340854,0.245723067,0.246240356,0.246826588,0.247456763,0.248129523,0.248844768,0.249608446,0.250410215,0.25124988,0.252124864,0.253033622,0.253972917,0.254940121,0.255932088,0.256944165,
Bramford,7.147014915,7.147615629,7.148532322,7.149084641,7.14983805,7.150156715,7.150116298,7.150172068,7.150247167,7.150319686,7.150351961,7.15035111,7.150322969,7.150285651,7.150840129,7.161980341,7.177057522,7.19414416,7.212511605,7.232120242,7.252967161,7.27522575,7.298594545,7.323067869,7.348570643,7.375057816,7.402435026,7.430625688,7.459538099,7.489036665,
Bramley,3.53468928,3.534986374,3.535439742,3.535712902,3.536085514,3.536243116,3.536223127,3.536250709,3.536287851,3.536323716,3.536339678,3.536339258,3.53632534,3.536306884,3.536581111,3.54209071,3.549547411,3.557997926,3.567081888,3.576779704,3.587089936,3.598098335,3.609655808,3.621759546,3.634372418,3.647472142,3.661012051,3.674954268,3.689253439,3.703842504,
Bredbury,0.078167383,0.078173953,0.078183979,0.07819002,0.07819826,0.078201745,0.078201303,0.078201913,0.078202734,0.078203528,0.07820388,0.078203871,0.078203563,0.078203155,0.07820922,0.078331061,0.078495961,0.078682839,0.078883725,0.079098186,0.07932619,0.079569634,0.07982522,0.080092886,0.080371812,0.080661504,0.08096093,0.081269253,0.08158547,0.081908098,
Bridge of Dun,0.831291194,0.831361065,0.831467689,0.83153193,0.831619562,0.831656627,0.831651926,0.831658412,0.831667147,0.831675582,0.831679336,0.831679237,0.831675964,0.831671624,0.831736117,0.833031869,0.834785542,0.836772941,0.838909315,0.841190055,0.843614824,0.846203789,0.848921885,0.851768453,0.854734758,0.857815562,0.86099989,0.864278832,0.867641723,0.871072792,
Bridgewater,2.925464515,2.925710403,2.92608563,2.926311709,2.9266201,2.926750538,2.926733994,2.926756822,2.926787562,2.926817246,2.926830457,2.926830109,2.92681859,2.926803315,2.927030277,2.931590264,2.937761758,2.944755776,2.952274063,2.960300403,2.968833605,2.977944641,2.987510115,2.997527702,3.00796667,3.018808579,3.030014803,3.041553996,3.05338862,3.065463172,
Brimsdown,0.956807002,0.956887423,0.957010145,0.957084087,0.957184949,0.957227611,0.9572222,0.957229666,0.95723972,0.957249428,0.957253749,0.957253635,0.957249868,0.957244872,0.957319103,0.958810499,0.960828958,0.963116432,0.965575375,0.968200482,0.970991365,0.973971234,0.977099733,0.980376101,0.983790286,0.987336257,0.991001383,0.994775409,0.99864606,1.002595182,
Broadford,0.000965506,0.000965587,0.000965711,0.000965786,0.000965888,0.000965931,0.000965925,0.000965933,0.000965943,0.000965953,0.000965957,0.000965957,0.000965953,0.000965948,0.000966023,0.000967528,0.000969565,0.000971873,0.000974354,0.000977003,0.00097982,0.000982827,0.000985983,0.00098929,0.000992735,0.000996313,0.001000011,0.00100382,0.001007726,0.001011711,
Broxburn,0.332134137,0.332162053,0.332204654,0.332230321,0.332265333,0.332280142,0.332278264,0.332280856,0.332284346,0.332287716,0.332289216,0.332289176,0.332287868,0.332286134,0.332311902,0.332829606,0.333530269,0.334324315,0.335177882,0.336089129,0.337057921,0.338092316,0.339178305,0.340315622,0.34150078,0.342731685,0.344003951,0.34531402,0.34665763,0.348028479,
Burwell Main,0.501059104,0.501101219,0.501165486,0.501204207,0.501257027,0.501279368,0.501276534,0.501280444,0.501285709,0.501290793,0.501293056,0.501292996,0.501291024,0.501288407,0.50132728,0.502108292,0.503165315,0.504363216,0.505650911,0.507025623,0.508487148,0.510047641,0.511685968,0.513401731,0.515189666,0.517046614,0.518965961,0.520942337,0.522969313,0.525037382,
Bushbury,1.159572962,1.159670425,1.159819155,1.159908766,1.160031003,1.160082706,1.160076148,1.160085196,1.160097381,1.160109147,1.160114383,1.160114245,1.160109679,1.160103625,1.160193586,1.162001039,1.164447248,1.167219482,1.170199523,1.173380941,1.176763266,1.180374628,1.184166116,1.188136809,1.192274527,1.196571959,1.201013795,1.205587611,1.210278527,1.215064545,
Bustleholme,1.408914941,1.409033362,1.409214073,1.409322953,1.409471475,1.409534295,1.409526327,1.409537321,1.409552126,1.409566422,1.409572784,1.409572616,1.409567069,1.409559712,1.409669018,1.411865126,1.414837341,1.418205687,1.421826523,1.425692039,1.429801662,1.434189572,1.43879634,1.443620849,1.448648296,1.453869801,1.459266761,1.464824081,1.470523681,1.476338832,
Camblesforth,0.088826572,0.088834038,0.088845431,0.088852295,0.088861659,0.088865619,0.088865117,0.08886581,0.088866744,0.088867645,0.088868046,0.088868035,0.088867686,0.088867222,0.088874113,0.089012569,0.089199956,0.089412317,0.089640596,0.089884302,0.090143398,0.090420038,0.090710477,0.091014643,0.091331604,0.091660799,0.092001057,0.092351424,0.092710761,0.093077384,
Canterbury,0.439286017,0.439322939,0.439379283,0.439413231,0.439459539,0.439479125,0.439476641,0.439480069,0.439484685,0.439489142,0.439491126,0.439491074,0.439489344,0.43948705,0.439521131,0.440205856,0.441132564,0.442182781,0.443311723,0.444516953,0.445798294,0.447166401,0.448602747,0.450106982,0.451674491,0.453302506,0.454985226,0.456717944,0.458495024,0.460308132,
Capenhurst,0.526171921,0.526216146,0.526283634,0.526324297,0.526379763,0.526403224,0.526400248,0.526404354,0.526409883,0.526415222,0.526417598,0.526417536,0.526415464,0.526412716,0.526453538,0.527273694,0.528383694,0.529641633,0.530993867,0.532437478,0.533972254,0.535610958,0.537331397,0.539133153,0.541010698,0.542960716,0.54497626,0.54705169,0.549180257,0.551351978,
Cardiff East,0.002877209,0.00287745,0.002877819,0.002878042,0.002878345,0.002878473,0.002878457,0.00287848,0.00287851,0.002878539,0.002878552,0.002878552,0.00287854,0.002878525,0.002878748,0.002883233,0.002889303,0.002896182,0.002903576,0.00291147,0.002919862,0.002928823,0.002938231,0.002948083,0.00295835,0.002969013,0.002980034,0.002991383,0.003003022,0.003014898,
Carrington,0.000965506,0.000965587,0.000965711,0.000965786,0.000965888,0.000965931,0.000965925,0.000965933,0.000965943,0.000965953,0.000965957,0.000965957,0.000965953,0.000965948,0.000966023,0.000967528,0.000969565,0.000971873,0.000974354,0.000977003,0.00097982,0.000982827,0.000985983,0.00098929,0.000992735,0.000996313,0.001000011,0.00100382,0.001007726,0.001011711,
Cellarhead,2.141106578,2.14128654,2.141561163,2.141726627,2.141952334,2.1420478,2.142035692,2.142052399,2.142074898,2.142096623,2.142106292,2.142106037,2.142097606,2.142086427,2.142252537,2.145589928,2.150106758,2.155225582,2.160728111,2.166602477,2.172847809,2.179516049,2.186516885,2.193848617,2.201488751,2.209423793,2.217625472,2.226070846,2.234732442,2.243569638,
Chapelcross,0.982392917,0.982475488,0.982601492,0.982677411,0.982780971,0.982824773,0.982819217,0.982826883,0.982837206,0.982847174,0.98285161,0.982851493,0.982847625,0.982842496,0.982918711,0.984449989,0.986522423,0.988871067,0.991395764,0.994091069,0.996956582,1.000016136,1.003228294,1.006592275,1.010097759,1.013738553,1.017501687,1.021376635,1.02535079,1.029405515,
Chessington,0.739519829,0.739581986,0.739676839,0.739733989,0.739811946,0.739844919,0.739840737,0.739846507,0.739854278,0.739861782,0.739865121,0.739865033,0.739862121,0.73985826,0.739915633,0.741068339,0.742628414,0.744396412,0.746296938,0.748325894,0.750482977,0.75278613,0.755204159,0.757736476,0.760375313,0.763116008,0.765948798,0.768865757,0.771857398,0.77490969,
Chesterfield,5.635128736,5.635602374,5.63632515,5.63676063,5.637354663,5.637605917,5.63757405,5.637618022,5.637677235,5.637734413,5.63775986,5.637759189,5.637737001,5.637707578,5.638144761,5.646928362,5.658816103,5.672288217,5.686770195,5.702230803,5.718667746,5.736217732,5.754643071,5.773939285,5.794047178,5.81493123,5.83651704,5.858744222,5.881540476,5.904798887,
Chickerell,1.592206641,1.592340467,1.592544687,1.592667733,1.592835577,1.592906569,1.592897564,1.592909989,1.592926719,1.592942875,1.592950065,1.592949876,1.592943606,1.592935293,1.593058819,1.595540627,1.59889951,1.602706059,1.606797944,1.611166342,1.615810603,1.620769355,1.625975437,1.631427586,1.637109075,1.643009868,1.649108942,1.655389237,1.661830322,1.66840199,
Clayhills,0.000955851,0.000955931,0.000956054,0.000956128,0.000956229,0.000956271,0.000956266,0.000956273,0.000956283,0.000956293,0.000956297,0.000956297,0.000956294,0.000956289,0.000956363,0.000957853,0.000959869,0.000962154,0.000964611,0.000967233,0.000970021,0.000972998,0.000976124,0.000979397,0.000982807,0.00098635,0.000990011,0.000993782,0.000997648,0.001001594,
Cockenzie,0.000965506,0.000965587,0.000965711,0.000965786,0.000965888,0.000965931,0.000965925,0.000965933,0.000965943,0.000965953,0.000965957,0.000965957,0.000965953,0.000965948,0.000966023,0.000967528,0.000969565,0.000971873,0.000974354,0.000977003,0.00097982,0.000982827,0.000985983,0.00098929,0.000992735,0.000996313,0.001000011,0.00100382,0.001007726,0.001011711,
Connah's Quay,0.093644448,0.093652318,0.09366433,0.093671566,0.093681438,0.093685613,0.093685084,0.093685814,0.093686798,0.093687749,0.093688172,0.09368816,0.093687792,0.093687303,0.093694568,0.093840534,0.094038084,0.094261963,0.094502624,0.094759548,0.095032697,0.095324342,0.095630534,0.095951198,0.096285351,0.096632402,0.096991114,0.097360485,0.097739313,0.09812582,
Coupar Angus,0.351058059,0.351087566,0.351132593,0.351159723,0.35119673,0.351212383,0.351210397,0.351213137,0.351216826,0.351220388,0.351221973,0.351221931,0.351220549,0.351218716,0.351245952,0.351793154,0.352533738,0.353373026,0.354275226,0.355238393,0.356262384,0.357355716,0.35850358,0.359705698,0.360958383,0.362259421,0.363604176,0.364988889,0.366409053,0.367858009,
Coventry,2.943104313,2.943351684,2.943729174,2.943956616,2.944266866,2.944398091,2.944381447,2.944404413,2.944435338,2.944465201,2.944478492,2.944478142,2.944466553,2.944451186,2.944679517,2.949267,2.955475706,2.962511896,2.970075516,2.978150253,2.986734908,2.995900882,3.005524033,3.015602023,3.026103935,3.037011218,3.048285013,3.059893784,3.071799768,3.083947127,
Cowley,1.948748775,1.948912569,1.94916252,1.949313119,1.949518548,1.949605437,1.949594417,1.949609624,1.949630101,1.949649874,1.949658674,1.949658442,1.949650769,1.949640594,1.949791781,1.952829339,1.956940376,1.961599323,1.966607503,1.971954114,1.977638362,1.983707525,1.990079403,1.99675245,2.003706192,2.010928346,2.018393184,2.026079822,2.033963257,2.042006516,
Coylton,0.151584475,0.151597216,0.151616659,0.151628373,0.151644353,0.151651111,0.151650254,0.151651437,0.15165303,0.151654568,0.151655252,0.151655234,0.151654638,0.151653846,0.151665606,0.151901884,0.152221664,0.152584062,0.152973626,0.153389515,0.153831668,0.154303761,0.154799401,0.155318467,0.155859368,0.156421147,0.157001803,0.157599713,0.15821293,0.158838579,
Craigiebuckler,0.000955851,0.000955931,0.000956054,0.000956128,0.000956229,0.000956271,0.000956266,0.000956273,0.000956283,0.000956293,0.000956297,0.000956297,0.000956294,0.000956289,0.000956363,0.000957853,0.000959869,0.000962154,0.000964611,0.000967233,0.000970021,0.000972998,0.000976124,0.000979397,0.000982807,0.00098635,0.000990011,0.000993782,0.000997648,0.001001594,
Creyke Beck,5.123883541,5.124314209,5.124971411,5.125367383,5.125907522,5.126135981,5.126107005,5.126146988,5.126200828,5.126252819,5.126275958,5.126275348,5.126255173,5.126228418,5.126625938,5.13461265,5.145421879,5.15767174,5.170839846,5.184897795,5.199843502,5.215801271,5.232554977,5.250100549,5.26838416,5.287373513,5.307000957,5.327211586,5.347939657,5.369087957,
Cupar,0.364478595,0.36450923,0.364555979,0.364584146,0.364622568,0.364638819,0.364636758,0.364639602,0.364643432,0.36464713,0.364648776,0.364648732,0.364647297,0.364645394,0.364673671,0.365241792,0.366010688,0.36688206,0.367818751,0.368818739,0.369881876,0.371017004,0.37220875,0.373456824,0.374757397,0.376108172,0.377504336,0.378941984,0.38041644,0.381920787,
Devonside,0.001911702,0.001911863,0.001912108,0.001912256,0.001912457,0.001912543,0.001912532,0.001912547,0.001912567,0.001912586,0.001912595,0.001912595,0.001912587,0.001912577,0.001912725,0.001915705,0.001919738,0.001924309,0.001929222,0.001934466,0.001940043,0.001945996,0.001952247,0.001958793,0.001965615,0.0019727,0.001980023,0.001987563,0.001995297,0.002003187,
Dounreay,0.190204724,0.190220711,0.190245107,0.190259806,0.190279857,0.190288337,0.190287262,0.190288746,0.190290744,0.190292674,0.190293533,0.190293511,0.190292762,0.190291769,0.190306525,0.190603001,0.191004253,0.191458983,0.191947798,0.192469646,0.193024449,0.193616821,0.194238738,0.194890051,0.195568761,0.196273668,0.197002263,0.197752506,0.198521957,0.199307007,
Drakelow,2.015301118,2.015470506,2.015728994,2.015884735,2.01609718,2.016187037,2.01617564,2.016191366,2.016212542,2.016232991,2.016242092,2.016241852,2.016233917,2.016223394,2.016379744,2.019521039,2.023772473,2.028590529,2.033769745,2.03929895,2.045177323,2.051453755,2.058043242,2.064944182,2.072135403,2.079604204,2.087323975,2.095273122,2.103425787,2.111743734,
Drax,0.303168951,0.303194433,0.303233318,0.303256746,0.303288705,0.303302223,0.303300508,0.303302874,0.30330606,0.303309136,0.303310505,0.303310469,0.303309275,0.303307692,0.303331212,0.303803769,0.304443327,0.305168124,0.305947252,0.30677903,0.307663335,0.308607521,0.309598801,0.310636934,0.311718736,0.312842294,0.314003607,0.315199425,0.31642586,0.317677158,
Dumfries 11,0.572059213,0.572107295,0.572180669,0.572224877,0.572285181,0.572310688,0.572307453,0.572311917,0.572317928,0.572323732,0.572326316,0.572326247,0.572323995,0.572321008,0.572365389,0.573257071,0.574463874,0.575831518,0.577301679,0.578871188,0.580539811,0.582321426,0.584191904,0.58615079,0.588192076,0.590312154,0.592503472,0.594759901,0.597074099,0.599435215,
Dumfries 33,0.572059213,0.572107295,0.572180669,0.572224877,0.572285181,0.572310688,0.572307453,0.572311917,0.572317928,0.572323732,0.572326316,0.572326247,0.572323995,0.572321008,0.572365389,0.573257071,0.574463874,0.575831518,0.577301679,0.578871188,0.580539811,0.582321426,0.584191904,0.58615079,0.588192076,0.590312154,0.592503472,0.594759901,0.597074099,0.599435215,
Dumfries ICI,0.572059213,0.572107295,0.572180669,0.572224877,0.572285181,0.572310688,0.572307453,0.572311917,0.572317928,0.572323732,0.572326316,0.572326247,0.572323995,0.572321008,0.572365389,0.573257071,0.574463874,0.575831518,0.577301679,0.578871188,0.580539811,0.582321426,0.584191904,0.58615079,0.588192076,0.590312154,0.592503472,0.594759901,0.597074099,0.599435215,
Dunbar B,0.130343339,0.130354294,0.130371012,0.130381085,0.130394826,0.130400637,0.1303999,0.130400917,0.130402287,0.130403609,0.130404198,0.130404182,0.130403669,0.130402989,0.130413101,0.13061627,0.130891239,0.131202856,0.131537831,0.131895443,0.132275638,0.132681578,0.133107765,0.133554096,0.134019202,0.13450226,0.135001551,0.135515676,0.136042965,0.136580944,
Dyce,1.245503015,1.2456077,1.245767452,1.245863704,1.245995,1.246050533,1.246043489,1.246053209,1.246066296,1.246078934,1.246084558,1.24608441,1.246079506,1.246073002,1.246169631,1.248111024,1.250738509,1.25371618,1.256917056,1.260334233,1.263967205,1.267846186,1.271918643,1.276183584,1.280627926,1.285243819,1.290014817,1.294927575,1.299966112,1.305106797,
Ealing,0.787843415,0.787909634,0.788010684,0.788071569,0.78815462,0.788189748,0.788185292,0.78819144,0.788199718,0.788207713,0.78821127,0.788211176,0.788208074,0.788203961,0.788265083,0.789493112,0.791155129,0.793038656,0.795063371,0.797224908,0.799522945,0.801976597,0.80455263,0.807250421,0.810061691,0.812981476,0.815999373,0.81910694,0.822294068,0.82554581,
East Claydon (_B),1.520652975,1.520780788,1.52097583,1.521093346,1.521253647,1.521321448,1.521312849,1.521324715,1.521340694,1.521356123,1.52136299,1.521362809,1.521356822,1.521348882,1.521466857,1.523837132,1.527045068,1.53068055,1.534588547,1.538760628,1.543196177,1.547932083,1.552904204,1.558111334,1.563537497,1.569173108,1.574998091,1.580996149,1.587147773,1.593424111,
East Kilbride,0.000955851,0.000955931,0.000956054,0.000956128,0.000956229,0.000956271,0.000956266,0.000956273,0.000956283,0.000956293,0.000956297,0.000956297,0.000956294,0.000956289,0.000956363,0.000957853,0.000959869,0.000962154,0.000964611,0.000967233,0.000970021,0.000972998,0.000976124,0.000979397,0.000982807,0.00098635,0.000990011,0.000993782,0.000997648,0.001001594,
Eaton Socon,1.542840308,1.542969985,1.543167874,1.543287104,1.543449744,1.543518535,1.54350981,1.543521849,1.543538061,1.543553716,1.543560683,1.543560499,1.543554424,1.543546368,1.543666064,1.546070924,1.549325665,1.553014192,1.556979209,1.561212164,1.56571243,1.570517436,1.575562104,1.580845209,1.586350543,1.592068382,1.597978355,1.604063929,1.610305309,1.616673223,
Eccles,0.062275151,0.062280385,0.062288373,0.062293185,0.06229975,0.062302527,0.062302174,0.06230266,0.062303315,0.062303947,0.062304228,0.06230422,0.062303975,0.06230365,0.062308482,0.062405551,0.062536925,0.062685809,0.062845853,0.063016712,0.06319836,0.063392309,0.063595932,0.063809179,0.064031396,0.064262191,0.064500741,0.064746379,0.064998306,0.06525534,
Elgin,1.203986247,1.204087444,1.20424187,1.204334914,1.204461833,1.204515515,1.204508706,1.204518102,1.204530753,1.204542969,1.204548406,1.204548263,1.204543522,1.204537236,1.204630643,1.206507323,1.209047226,1.211925641,1.215019821,1.218323092,1.221834965,1.225584647,1.229521354,1.233644131,1.237940329,1.242402358,1.247014323,1.251763323,1.256633908,1.261603237,
Elland,0.572516219,0.57256434,0.572637772,0.572682016,0.572742368,0.572767895,0.572764657,0.572769125,0.572775141,0.57278095,0.572783535,0.572783467,0.572781213,0.572778223,0.57282264,0.573715034,0.574922801,0.576291537,0.577762873,0.579333636,0.581003592,0.58278663,0.584658603,0.586619054,0.58866197,0.590783742,0.592976811,0.595235042,0.597551089,0.599914091,
Elstree,0.001911702,0.001911863,0.001912108,0.001912256,0.001912457,0.001912543,0.001912532,0.001912547,0.001912567,0.001912586,0.001912595,0.001912595,0.001912587,0.001912577,0.001912725,0.001915705,0.001919738,0.001924309,0.001929222,0.001934466,0.001940043,0.001945996,0.001952247,0.001958793,0.001965615,0.0019727,0.001980023,0.001987563,0.001995297,0.002003187,
Enderby,0.979013645,0.979095932,0.979221503,0.97929716,0.979400364,0.979444015,0.979438479,0.979446119,0.979456406,0.97946634,0.979470761,0.979470644,0.979466789,0.979461677,0.979537631,0.981063641,0.983128946,0.985469511,0.987985524,0.990671558,0.993527214,0.996576244,0.999777352,1.003129761,1.006623187,1.010251457,1.014001647,1.017863265,1.02182375,1.025864528,
