GSP,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,Comment
Bishops Wood,1.29947787,1.295521223,1.295511673,1.295511673,1.260509201,1.194095234,1.07893567,0.902700851,0.656308282,0.492976148,0.492976148,0.478936958,0.361466179,0.111052862,0.004775235,,,,,,,,,,,,,,,,
Bolney,2.149512267,2.142967437,2.142951639,2.142951639,2.085052813,1.975195124,1.784705619,1.493189378,1.085622722,0.815449268,0.815449268,0.792226546,0.597913981,0.183696464,0.007898885,,,,,,,,,,,,,,,,
Botley Wood,19.54102061,19.48152215,19.48137853,19.48137853,18.95502558,17.95631931,16.22459654,13.57444889,9.869297473,7.413175159,7.413175159,7.202059512,5.435581647,1.669967855,0.071808043,,,,,,,,,,,,,,,,
Bramford,79.33654367,79.09497993,79.09439685,79.09439685,76.95740384,72.9026564,65.87186194,55.1122625,40.06934774,30.09749115,30.09749115,29.24036162,22.06846148,6.780069492,0.291540656,,,,,,,,,,,,,,,,
Bredbury,6.253126595,6.234087088,6.234041131,6.234041131,6.065608185,5.746022179,5.191870892,4.343823645,3.158175191,2.372216051,2.372216051,2.304659044,1.739386127,0.534389714,0.022978574,,,,,,,,,,,,,,,,
Bridgewater,4.640992394,4.626861511,4.626827402,4.626827402,4.501818575,4.264625836,3.853341678,3.223931612,2.34395815,1.7606291,1.7606291,1.710489134,1.290950641,0.396617366,0.01705441,,,,,,,,,,,,,,,,
Bushbury,33.41514524,33.31340288,33.31315729,33.31315729,32.41309374,30.70530602,27.74406008,23.2123076,16.87649868,12.67652952,12.67652952,12.31552177,9.294844616,2.855645033,0.122791754,,,,,,,,,,,,,,,,
Bustleholme,2.970235132,2.961191367,2.961169537,2.961169537,2.881163888,2.729360535,2.466138674,2.063316232,1.500133216,1.126802624,1.126802624,1.094713046,0.82620841,0.253835114,0.010914823,,,,,,,,,,,,,,,,
Canterbury,6.839357213,6.818532753,6.818482487,6.818482487,6.634258952,6.284711759,5.678608788,4.751057112,3.454254115,2.594611306,2.594611306,2.520720829,1.902453576,0.584488749,0.025132815,,,,,,,,,,,,,,,,
Capenhurst,12.23884975,12.20158493,12.20149498,12.20149498,11.87183181,11.24632631,10.16172099,8.501891674,6.181296838,4.642988652,4.642988652,4.510763589,3.40439061,1.045927236,0.044974511,,,,,,,,,,,,,,,,
Carrington,6.057716389,6.039271867,6.039227346,6.039227346,5.876057929,5.566458986,5.029624927,4.208079156,3.059482217,2.298084299,2.298084299,2.232638449,1.68503031,0.517690035,0.022260493,,,,,,,,,,,,,,,,
Cellarhead,2.098705613,2.092315479,2.092300055,2.092300055,2.035769747,1.928508694,1.742521668,1.457895811,1.059962549,0.796175012,0.796175012,0.773501192,0.583781469,0.179354548,0.007712184,,,,,,,,,,,,,,,,
Chessington,28.38333243,28.29691092,28.29670232,28.29670232,27.53217465,26.0815538,23.56622647,19.71688702,14.33515458,10.76763692,10.76763692,10.46099144,7.895182342,2.42562831,0.104301183,,,,,,,,,,,,,,,,
City Road,24.25040657,24.17656899,24.17639076,24.17639076,23.52318674,22.28379226,20.1347243,16.84589107,12.24779816,9.199750373,9.199750373,8.937755854,6.745556823,2.072430108,0.089113782,,,,,,,,,,,,,,,,
Connah's Quay,30.85424307,30.76029813,30.76007137,30.76007137,29.92898775,28.35208312,25.61778401,21.43334036,15.58310127,11.70501341,11.70501341,11.37167291,8.582497337,2.63679135,0.113381121,,,,,,,,,,,,,,,,
Coventry,5.569190873,5.552233813,5.552192882,5.552192882,5.402182289,5.117551004,4.624010013,3.868717934,2.81274978,2.11275492,2.11275492,2.052586961,1.549140769,0.475940839,0.020465292,,,,,,,,,,,,,,,,
Dalmarnock,1.684206534,0.787302075,0.787296271,0.787296271,0.766024895,0.725664419,0.655680722,0.548580942,0.398845548,0.299586867,0.299586867,0.291055101,0.219666855,0.06748801,0.002901961,,,,,,,,,,,,,,,,
Drax,17.58691855,17.53336994,17.53324068,17.53324068,17.05952302,16.16068738,14.60213688,12.217004,8.882367726,6.671857643,6.671857643,6.481853561,4.892023482,1.50297107,0.064627239,,,,,,,,,,,,,,,,
East Claydon (_B),8.242402493,8.217306043,8.217245466,8.217245466,7.995229788,7.573975485,6.84353482,5.725702542,4.162869674,3.126877282,3.126877282,3.037828702,2.292728339,0.704392441,0.030288633,,,,,,,,,,,,,,,,
Eaton Socon,4.396729637,4.383342484,4.38331017,4.38331017,4.264880755,4.040171845,3.650534221,3.054251001,2.220591931,1.667964411,1.667964411,1.62046339,1.22300587,0.375742767,0.01615681,,,,,,,,,,,,,,,,
Elstree,53.58636376,53.42320412,53.42281029,53.42281029,51.97941889,49.24071663,44.49189986,37.22453247,27.06408099,20.32877958,20.32877958,19.7498477,14.90572377,4.579469351,0.196915607,,,,,,,,,,,,,,,,
Exeter,18.56396958,18.50744604,18.50730961,18.50730961,18.0072743,17.05850335,15.41336671,12.89572645,9.375832599,7.042516401,7.042516401,6.841956536,5.163802564,1.586469463,0.068217641,,,,,,,,,,,,,,,,
Feckenham,41.27258963,41.14692293,41.1466196,41.1466196,40.03490952,37.92554202,34.26797035,28.6705935,20.84494319,15.65736725,15.65736725,15.2114699,11.480492,3.527139107,0.151665768,,,,,,,,,,,,,,,,
Ferrybridge B (_M),68.39357213,68.18532753,68.18482487,68.18482487,66.34258952,62.84711759,56.78608788,47.51057112,34.54254115,25.94611306,25.94611306,25.20720829,19.02453576,5.844887493,0.251328152,,,,,,,,,,,,,,,,
Frodsham,4.319594029,4.306441739,4.306409992,4.306409992,4.190058285,3.969291637,3.586489761,3.00066765,2.181634178,1.638701877,1.638701877,1.592034208,1.201549627,0.369150789,0.015873357,,,,,,,,,,,,,,,,
Grimsby West,23.44922473,23.37782658,23.37765424,23.37765424,22.74603069,21.54758317,19.46951585,16.28933867,11.84315697,8.895810191,8.895810191,8.642471414,6.522697976,2.003961426,0.086169652,,,,,,,,,,,,,,,,
Hackney 66kV,7.034767419,7.013347974,7.013296272,7.013296272,6.823809208,6.464274952,5.840854754,4.886801601,3.55294709,2.668743057,2.668743057,2.592741424,1.956809393,0.601188428,0.025850896,,,,,,,,,,,,,,,,
Harker,17.52389876,17.47054203,17.47041324,17.47041324,16.99839306,16.10277825,14.54981256,12.1732264,8.850539241,6.647950154,6.647950154,6.458626919,4.874493731,1.497585423,0.064395658,,,,,,,,,,,,,,,,
Heysham (NGET),2.735742885,2.727413101,2.727392995,2.727392995,2.653703581,2.513884703,2.271443515,1.900422845,1.381701646,1.037844522,1.037844522,1.008288332,0.760981431,0.2337955,0.010053126,,,,,,,,,,,,,,,,
Hurst,1.465576546,1.461114161,1.46110339,1.46110339,1.421626918,1.346723948,1.21684474,1.018083667,0.74019731,0.555988137,0.555988137,0.540154463,0.407668623,0.125247589,0.005385603,,,,,,,,,,,,,,,,
Indian Queens,31.36138397,31.2658949,31.26566441,31.26566441,30.42092055,28.81809686,26.03885498,21.78563303,15.83923551,11.89740481,11.89740481,11.55858531,8.723564985,2.680131411,0.115244729,,,,,,,,,,,,,,,,
Iron Acton,5.7362666,5.718800827,5.718758669,5.718758669,5.564247758,5.271077534,4.762730314,3.984779472,2.897132273,2.176137568,2.176137568,2.11416457,1.595614992,0.490219064,0.021079251,,,,,,,,,,,,,,,,
Kearsley 132kV,2.496365383,2.488764455,2.488746108,2.488746108,2.421504517,2.293919792,2.072692208,1.734135846,1.260802752,0.947033127,0.947033127,0.920063103,0.694395555,0.213338394,0.009173478,,,,,,,,,,,,,,,,
Kemsley,16.60986752,16.55929383,16.55917175,16.55917175,16.11177174,15.26287141,13.79090706,11.53828156,8.388902852,6.301198885,6.301198885,6.121750585,4.6202444,1.419472677,0.061036837,,,,,,,,,,,,,,,,
Kirkstall B,1.563281649,1.558521772,1.558510283,1.558510283,1.516402046,1.436505545,1.297967723,1.085955911,0.789543798,0.593054013,0.593054013,0.576164761,0.434846532,0.133597428,0.005744643,,,,,,,,,,,,,,,,
Legacy,22.50302794,22.43451077,22.43434539,22.43434539,21.8282084,20.67811929,18.6839038,15.63204957,11.3652752,8.536856447,8.536856447,8.293740112,6.259501391,1.923099825,0.082692631,,,,,,,,,,,,,,,,
Lister Drive,3.085424307,3.076029813,3.076007137,3.076007137,2.992898775,2.835208312,2.561778401,2.143334036,1.558310127,1.170501341,1.170501341,1.137167291,0.858249734,0.263679135,0.011338112,,,,,,,,,,,,,,,,
Lodge Road,11.99818665,11.9616546,11.96156642,11.96156642,11.6383857,11.02518006,9.961902274,8.334711619,6.059748648,4.551689548,4.551689548,4.42206454,3.337447131,1.025360263,0.044090139,,,,,,,,,,,,,,,,
Lovedean,19.54102061,19.48152215,19.48137853,19.48137853,18.95502558,17.95631931,16.22459654,13.57444889,9.869297473,7.413175159,7.413175159,7.202059512,5.435581647,1.669967855,0.071808043,,,,,,,,,,,,,,,,
Mill Hill,1.123608685,1.120187524,1.120179266,1.120179266,1.089913971,1.03248836,0.932914301,0.780530811,0.567484605,0.426257572,0.426257572,0.414118422,0.312545945,0.096023152,0.004128962,,,,,,,,,,,,,,,,
Nechells,24.59725969,24.52236601,24.52218523,24.52218523,23.85963845,22.60251693,20.42271089,17.08683754,12.42297819,9.331334232,9.331334232,9.065592411,6.842038398,2.102072038,0.090388375,,,,,,,,,,,,,,,,
Ninfield,3.517383709,3.506673987,3.506648136,3.506648136,3.411904604,3.232137476,2.920427377,2.4434008,1.776473545,1.334371529,1.334371529,1.296370712,0.978404696,0.300594214,0.012925448,,,,,,,,,,,,,,,,
Northfleet East,1.221313788,1.217595134,1.217586158,1.217586158,1.184689099,1.122269957,1.014037284,0.848403056,0.616831092,0.463323447,0.463323447,0.45012872,0.339723853,0.104372991,0.004488003,,,,,,,,,,,,,,,,
Norton,5.862306182,5.844456645,5.84441356,5.84441356,5.686507673,5.386895793,4.867378961,4.072334667,2.960789242,2.223952548,2.223952548,2.160617854,1.630674494,0.500990357,0.021542413,,,,,,,,,,,,,,,,
Norwich Main,4.953648724,4.938565865,4.938529458,4.938529458,4.805098984,4.551926945,4.112935222,3.441122794,2.501866909,1.879239903,1.879239903,1.825722086,1.377919947,0.423336851,0.018203339,,,,,,,,,,,,,,,,
Ocker Hill,1.670757262,1.665670144,1.665657865,1.665657865,1.620654687,1.535265301,1.387203004,1.16061538,0.843824934,0.633826476,0.633826476,0.615776088,0.464742231,0.142782252,0.006139588,,,,,,,,,,,,,,,,
Osbaldwick,4.885255152,4.870380538,4.870344634,4.870344634,4.738756394,4.489079828,4.056149135,3.393612223,2.467324368,1.85329379,1.85329379,1.800514878,1.358895412,0.417491964,0.017952011,,,,,,,,,,,,,,,,
Padiham,0.996592051,0.99355763,0.993550305,0.993550305,0.966706304,0.915772285,0.827454423,0.692296893,0.503334171,0.378071933,0.378071933,0.367305035,0.277214664,0.085168361,0.00366221,,,,,,,,,,,,,,,,
Penwortham East,7.613181629,7.59000103,7.589945077,7.589945077,7.384877965,6.995782003,6.321102811,5.288605288,3.845078295,2.888173042,2.888173042,2.805922386,2.117702609,0.650619476,0.027976414,,,,,,,,,,,,,,,,
Penwortham West,22.27676349,22.20893525,22.20877153,22.20877153,21.60872916,20.47020401,18.49604005,15.47487174,11.25099912,8.451019682,8.451019682,8.210347844,6.196563077,1.903763355,0.081861169,,,,,,,,,,,,,,,,
Port Ann,5.699986487,17.96032858,17.96019618,17.96019618,17.47494293,16.55421956,14.95771648,12.51450275,9.098664064,6.834325402,6.834325402,6.639694492,5.011150138,1.539570223,0.06620099,,,,,,,,,,,,,,,,
Rainhill,10.28474769,10.25343271,10.25335712,10.25335712,9.976329251,9.450694374,8.539261336,7.144446785,5.194367091,3.901671137,3.901671137,3.790557638,2.860832446,0.87893045,0.037793707,,,,,,,,,,,,,,,,
Rassau,17.67289904,17.61908863,17.61895875,17.61895875,17.14292513,16.23969518,14.67352511,12.27673158,8.925792634,6.704475614,6.704475614,6.513542623,4.915940041,1.510318928,0.064943194,,,,,,,,,,,,,,,,
Ratcliffe,18.56396958,18.50744604,18.50730961,18.50730961,18.0072743,17.05850335,15.41336671,12.89572645,9.375832599,7.042516401,7.042516401,6.841956536,5.163802564,1.586469463,0.068217641,,,,,,,,,,,,,,,,
Rayleigh,24.62168597,24.54671791,24.54653695,24.54653695,23.88333223,22.62496233,20.44299164,17.1038056,12.43531482,9.340600701,9.340600701,9.074594985,6.848832875,2.104159498,0.090478135,,,,,,,,,,,,,,,,
Redbridge,0.998936973,0.995895412,0.995888071,0.995888071,0.968980907,0.917927043,0.829401375,0.693925827,0.504518487,0.378961514,0.378961514,0.368169282,0.277866934,0.085368757,0.003670827,,,,,,,,,,,,,,,,
Rochdale,20.56985534,20.50722429,20.50707311,20.50707311,19.95300767,18.90171952,17.07882155,14.28914363,10.38891598,7.803478832,7.803478832,7.581247945,5.72176502,1.757891663,0.075588737,,,,,,,,,,,,,,,,
Rugeley,2.320496197,2.313430755,2.313413701,2.313413701,2.250909287,2.132312918,1.926670839,1.611965806,1.171979075,0.88031455,0.88031455,0.855244567,0.645475321,0.198308683,0.008527205,,,,,,,,,,,,,,,,
Rye House,10.55215113,10.52002196,10.51994441,10.51994441,10.23571381,9.696412428,8.761282131,7.330202401,5.329420635,4.003114586,4.003114586,3.889112136,2.935214089,0.901782642,0.038776343,,,,,,,,,,,,,,,,
Seabank,57.99579506,57.81920959,57.81878335,57.81878335,56.25662041,53.29256008,48.15298007,40.28760687,29.29108797,22.00156256,22.00156256,21.37499243,16.13226277,4.956297598,0.213119092,,,,,,,,,,,,,,,,
Sellindge,7.816408243,7.79260886,7.792551414,7.792551414,7.582010231,7.182527724,6.489838615,5.429779557,3.947718989,2.965270064,2.965270064,2.880823805,2.174232659,0.667987142,0.028723217,,,,,,,,,,,,,,,,
Skelton Grange,1.954102061,1.948152215,1.948137853,1.948137853,1.895502558,1.795631931,1.622459654,1.357444889,0.986929747,0.741317516,0.741317516,0.720205951,0.543558165,0.166996786,0.007180804,,,,,,,,,,,,,,,,
South Manchester,4.044991266,4.032675085,4.032645357,4.032645357,3.923690294,3.716958097,3.358491483,2.809910921,2.042944577,1.534527258,1.534527258,1.490826319,1.125165401,0.345683346,0.014864265,,,,,,,,,,,,,,,,
St John's Wood,2.833447988,2.824820712,2.824799887,2.824799887,2.748478709,2.6036663,2.352566498,1.968295089,1.431048134,1.074910398,1.074910398,1.044298629,0.788159339,0.242145339,0.010412166,,,,,,,,,,,,,,,,
Stalybridge,29.31153091,29.22228323,29.2220678,29.2220678,28.43253837,26.93447897,24.33689481,20.36167334,14.80394621,11.11976274,11.11976274,10.80308927,8.15337247,2.504951783,0.107712065,,,,,,,,,,,,,,,,
Staythorpe,41.76893155,41.6417536,41.64144662,41.64144662,40.51636717,38.38163253,34.6800751,29.01538451,21.09562335,15.8456619,15.8456619,15.39440221,11.61855577,3.569556291,0.153489693,,,,,,,,,,,,,,,,
Strathleven,7.368403585,3.444446578,3.444421186,3.444421186,3.351358917,3.174781833,2.868603161,2.400041622,1.744949273,1.310692543,1.310692543,1.273366067,0.961042492,0.295260043,0.01269608,,,,,,,,,,,,,,,,
Swansea North,118.8533726,118.4914881,118.4906146,118.4906146,115.2892043,109.2148231,98.68205229,82.56319177,60.02753455,45.08878461,45.08878461,43.80472647,33.06056647,10.15716199,0.436754471,,,,,,,,,,,,,,,,
Thurcroft,19.54102061,19.48152215,19.48137853,19.48137853,18.95502558,17.95631931,16.22459654,13.57444889,9.869297473,7.413175159,7.413175159,7.202059512,5.435581647,1.669967855,0.071808043,,,,,,,,,,,,,,,,
Tilbury,2.931153091,2.922228323,2.92220678,2.92220678,2.843253837,2.693447897,2.433689481,2.036167334,1.480394621,1.111976274,1.111976274,1.080308927,0.815337247,0.250495178,0.010771206,,,,,,,,,,,,,,,,
Tottenham,11.01136511,10.97783773,10.9777568,10.9777568,10.68115691,10.11838593,9.142560149,7.64920195,5.561349126,4.177324202,4.177324202,4.058360535,3.062950258,0.941026886,0.040463832,,,,,,,,,,,,,,,,
Upper Boat 132kV,19.69246352,19.63250395,19.63235922,19.63235922,19.10192703,18.09548079,16.35033716,13.67965087,9.945784528,7.470627267,7.470627267,7.257875473,5.477707404,1.682910106,0.072364556,,,,,,,,,,,,,,,,
Uskmouth,17.26449171,17.21192482,17.21179794,17.21179794,16.7467651,15.86440811,14.33443104,11.9930256,8.719524317,6.549540253,6.549540253,6.363019579,4.802336385,1.4754166,0.063442406,,,,,,,,,,,,,,,,
Walpole (_A),6.60877317,6.588650791,6.58860222,6.58860222,6.41058965,6.072827191,5.487158549,4.590878615,3.337796405,2.507135839,2.507135839,2.435736527,1.838313713,0.564783129,0.02428548,,,,,,,,,,,,,,,,
Washway Farm,1.485117566,1.480595683,1.480584769,1.480584769,1.440581944,1.364680268,1.233069337,1.031658116,0.750066608,0.563401312,0.563401312,0.547356523,0.413104205,0.126917557,0.005457411,,,,,,,,,,,,,,,,
Watford South,6.643947007,6.623717531,6.623668702,6.623668702,6.444708696,6.105148566,5.516362823,4.615312623,3.355561141,2.520479554,2.520479554,2.448700234,1.84809776,0.567789071,0.024414735,,,,,,,,,,,,,,,,
West Burton,2.793388896,2.784883591,2.784863062,2.784863062,2.709620906,2.566855845,2.319306075,1.940467469,1.410816074,1.059713389,1.059713389,1.029534407,0.777016396,0.238721905,0.01026496,,,,,,,,,,,,,,,,
West George Street,6.315774501,2.952382781,2.952361016,2.952361016,2.872593358,2.721241571,2.458802709,2.057178533,1.495670805,1.123450751,1.123450751,1.091456629,0.823750708,0.253080037,0.010882355,,,,,,,,,,,,,,,,
West Ham,14.9322709,14.88680515,14.88669541,14.88669541,14.48448279,13.7213214,12.39802544,10.37291512,7.541623664,5.664777798,5.664777798,5.503453776,4.153599715,1.276105937,0.054872116,,,,,,,,,,,,,,,,
West Weybridge,3.126563297,3.117043544,3.117020566,3.117020566,3.032804092,2.87301109,2.595935446,2.171911823,1.579087596,1.186108025,1.186108025,1.152329522,0.869693063,0.267194857,0.011489287,,,,,,,,,,,,,,,,
Willenhall,10.67428251,10.64178147,10.64170302,10.64170302,10.35418272,9.808639423,8.862685859,7.415042707,5.391103745,4.049446931,4.049446931,3.934125008,2.969186474,0.912219941,0.039225144,,,,,,,,,,,,,,,,
Willington,8.511091526,8.485176973,8.485114421,8.485114421,8.25586139,7.820874876,7.066623022,5.912351215,4.298572514,3.228808441,3.228808441,3.13685702,2.367467586,0.727354499,0.031275993,,,,,,,,,,,,,,,,
Wimbledon South,12.62349931,12.58506331,12.58497053,12.58497053,12.24494652,11.59978227,10.48108936,8.769093984,6.375566167,4.788911153,4.788911153,4.652530445,3.511385744,1.078799235,0.046387996,,,,,,,,,,,,,,,,
Wymondley,3.663941364,3.652785403,3.652758475,3.652758475,3.554067296,3.366809871,3.042111851,2.545209167,1.850493276,1.389970342,1.389970342,1.350386159,1.019171559,0.313118973,0.013464008,,,,,,,,,,,,,,,,
